Date,AAPL,AMZN,GOOGL,JPM,MSFT,SPY
2024-03-20,176.89564514160156,178.14999389648438,147.43267822265625,187.1278839111328,417.8968505859375,506.8083190917969
2024-03-21,169.66810607910156,178.14999389648438,146.30271911621094,189.7299041748047,421.96539306640625,508.4832763671875
2024-03-22,170.56910705566406,178.8699951171875,149.44485473632812,187.404296875,421.3462829589844,507.51922607421875
2024-03-25,169.1533203125,179.7100067138672,148.7510223388672,185.68869018554688,415.56768798828125,506.1170654296875
2024-03-26,168.0246124267578,178.3000030517578,149.345703125,186.55599975585938,414.3785400390625,505.1822204589844
2024-03-27,171.58885192871094,179.8300018310547,149.54393005371094,190.1683807373047,414.162353515625,509.42767333984375
2024-03-28,169.77706909179688,180.3800048828125,149.6034393310547,190.9118194580078,413.4645690917969,509.3303527832031
2024-04-01,168.34144592285156,180.97000122070312,154.12335205078125,189.61558532714844,417.2481994628906,508.4442138671875
2024-04-02,167.1632537841797,180.69000244140625,153.2015380859375,189.53932189941406,414.172119140625,505.2115173339844
2024-04-03,167.9652099609375,182.41000366210938,153.558349609375,189.0055694580078,413.19921875,505.7664489746094
2024-04-04,167.14346313476562,180.0,149.20693969726562,187.5675506591797,410.6735534667969,499.593017578125
2024-04-05,167.89590454101562,185.07000732421875,151.15963745117188,189.2931671142578,418.18182373046875,504.8121643066406
